osmid,speed_kmh
580317707,30.0
580317708,30.0
580317709,30.0
580317710,30.0
580317712,30.0
580317713,30.0
580317714,30.0
580317715,30.0
580317716,30.0
580317717,30.0
580317718,30.0
580317719,30.0
580317720,30.0
580317721,30.0
580317722,30.0
580317723,30.0
580317724,30.0
580317725,30.0
580317726,30.0
580318244,30.0
580318245,30.0
580318246,30.0
580318247,30.0
580318248,30.0
580318249,30.0
580318250,30.0
580318251,30.0
580318253,30.0
580318254,20.0
580318255,30.0
580318256,30.0
580318257,30.0
580318258,30.0
580318259,30.0
580318260,30.0
580318261,30.0
580318262,30.0
580318263,30.0
580318264,30.0
580318265,30.0
580318266,30.0
580318267,30.0
580318268,30.0
580318269,30.0
580318270,30.0
580318271,30.0
580318272,30.0
580318273,30.0
580318274,30.0
580318275,30.0
580318276,30.0
580318277,30.0
580318278,30.0
580318279,30.0
580318280,30.0
580318281,30.0
580318282,30.0
580318283,30.0
580318284,30.0
580318285,30.0
580318286,30.0
580318287,30.0
580318288,30.0
580318289,30.0
580318290,30.0
580318291,30.0
580318292,30.0
580318293,30.0
580318294,30.0
580318295,30.0
580318296,30.0
580318297,30.0
580318298,30.0
580318299,30.0
580318300,30.0
580318301,30.0
580318302,30.0
580318303,30.0
580318304,30.0
580318305,30.0
580318306,30.0
580318307,30.0
580318308,30.0
580318309,30.0
580318310,30.0
580318311,30.0
580318312,30.0
580318313,30.0
580330275,20.0
580330277,30.0
580330279,40.0
580330282,40.0
580330284,20.0
580330286,20.0
580330289,20.0
580330291,20.0
580330293,20.0
580330295,20.0
580330297,20.0
580330299,20.0
580330301,20.0
580333692,25.0
580333693,30.0
580333694,30.0
580333695,30.0
580333696,30.0
580333697,30.0
580333698,30.0
580333699,30.0
580336449,30.0
580336450,30.0
580336451,30.0
580336452,30.0
580357740,30.0
580357743,30.0
580357746,30.0
580357748,30.0
580357751,30.0
580357754,30.0
580357757,30.0
580357759,30.0
580357762,30.0
580357764,30.0
580357767,30.0
580357770,30.0
580357773,30.0
580357775,30.0
580357777,30.0
580357779,30.0
580357781,30.0
580357783,30.0
580357785,30.0
580357787,30.0
580357789,30.0
580357791,30.0
580357793,30.0
580357795,30.0
580357797,30.0
580357799,30.0
580357801,30.0
580357803,30.0
580357804,30.0
580357806,30.0
580357808,30.0
580357810,30.0
580357812,30.0
580357814,30.0
580357816,30.0
580357818,25.0
580357821,30.0
580357823,30.0
580357825,30.0
580357827,30.0
580357828,30.0
580357830,30.0
580357832,30.0
580357833,30.0
580357837,30.0
580357838,30.0
580357840,30.0
580357842,30.0
580357844,20.0
580357845,20.0
580357847,20.0
580357853,20.0
580357859,20.0
580357860,30.0
580357863,30.0
580357865,30.0
580357867,30.0
580357869,30.0
580357871,30.0
580357873,30.0
580357875,30.0
580357877,30.0
580357879,30.0
580357881,30.0
580357883,30.0
580357885,30.0
580357888,30.0
580357890,30.0
580359086,30.0
580359087,30.0
580359088,30.0
580359089,30.0
580359090,30.0
580359091,30.0
580359092,30.0
580360003,30.0
580360004,30.0
580360005,30.0
580360023,30.0
580360024,30.0
580360025,30.0
580360026,30.0
580360027,30.0
580360028,30.0
580360029,30.0
580360030,30.0
580360031,30.0
580364140,30.0
580364141,30.0
580364142,20.0
580364143,30.0
580364144,30.0
580364145,30.0
580364146,30.0
580364147,30.0
580364148,30.0
580364149,30.0
580364150,30.0
580364151,30.0
580369029,30.0
580369030,25.0
580369031,30.0
580369032,25.0
580369033,30.0
580369034,30.0
580371481,30.0
580371484,30.0
580371486,30.0
580371487,30.0
580371488,30.0
580371489,30.0
580371490,30.0
580371491,30.0
580371492,30.0
580371493,30.0
580371495,30.0
580371496,30.0
580371497,30.0
580371498,30.0
580371499,30.0
580371500,30.0
580373485,30.0
580373486,30.0
580373487,30.0
580373488,30.0
580373489,30.0
580373490,30.0
580373492,30.0
580373493,30.0
580373494,30.0
580373495,30.0
580373496,30.0
580373497,30.0
580373498,30.0
580373499,30.0
580373500,30.0
580373501,30.0
580373502,30.0
580373503,30.0
580373504,30.0
580373505,30.0
580373506,30.0
580373507,30.0
580373508,30.0
580373509,30.0
580373510,30.0
580373511,30.0
580373512,30.0
580373513,30.0
580373514,30.0
580373515,30.0
580373516,30.0
580373517,30.0
580373518,30.0
580373519,30.0
580373520,30.0
580373521,30.0
580373522,30.0
580373523,30.0
580373524,30.0
580373525,30.0
580373526,30.0
580373527,30.0
580373528,30.0
580373529,30.0
580373530,30.0
580373532,30.0
580373534,30.0
580375918,20.0
580377997,30.0
580379093,30.0
580382612,30.0
580382613,30.0
580382614,30.0
580382615,30.0
580382616,30.0
580382617,30.0
580382618,25.0
580382619,30.0
580382620,30.0
580382621,30.0
580382622,30.0
580382623,30.0
580382624,30.0
580382625,30.0
580382626,30.0
580382628,30.0
580382629,30.0
580382630,30.0
580382631,30.0
580382632,30.0
580382633,30.0
580382634,30.0
580382635,30.0
580382636,25.0
580382637,30.0
580382638,30.0
580382639,30.0
580382640,20.0
580382641,20.0
580382643,20.0
580382645,20.0
580382646,20.0
580382648,20.0
580382649,20.0
580382650,20.0
580382651,20.0
580382652,20.0
580382654,30.0
580382655,30.0
580382656,30.0
580382657,30.0
580382739,30.0
580382740,30.0
580382741,30.0
580382742,30.0
580382743,30.0
580382744,25.0
580382745,25.0
580382746,30.0
580382747,20.0
580382748,25.0
580382749,30.0
580382750,30.0
580382751,30.0
580382752,30.0
580382753,30.0
580382754,30.0
580382755,30.0
580382756,30.0
580382757,30.0
580382758,30.0
580382759,30.0
580382760,30.0
580382761,30.0
580382762,30.0
580382763,30.0
580382764,30.0
580382765,30.0
580382766,30.0
580385752,30.0
580385753,30.0
580385756,20.0
580385762,30.0
580385764,30.0
580385766,30.0
580385768,30.0
580385769,30.0
580671711,30.0
580671712,30.0
580671713,30.0
580671714,30.0
580671715,30.0
580671716,30.0
580671717,30.0
580671718,30.0
580671720,30.0
580673114,30.0
580673465,30.0
580673467,30.0
580673468,30.0
580673469,30.0
580676490,30.0
580676491,30.0
580676492,30.0
580676493,30.0
580676494,30.0
580676495,30.0
580676496,30.0
580676497,30.0
580677504,30.0
580677505,30.0
580677506,30.0
580677507,30.0
580677508,30.0
580677509,30.0
580677510,30.0
580678468,30.0
580678469,30.0
580678470,30.0
580678471,30.0
580678472,30.0
580678473,30.0
580678474,30.0
580678717,30.0
580678718,30.0
580678719,30.0
580678720,30.0
580678721,30.0
580678722,30.0
580678723,30.0
580678724,30.0
580678725,30.0
580678726,30.0
580678727,30.0
580678728,30.0
580678729,30.0
580678730,30.0
580678731,30.0
580678732,30.0
580678733,30.0
580678734,30.0
580678735,30.0
580678736,30.0
580678737,30.0
580678738,30.0
580678739,30.0
580678740,30.0
580684478,30.0
580684479,30.0
580684480,30.0
580684481,30.0
580684482,30.0
580684483,30.0
580684484,30.0
580684485,30.0
580684486,30.0
580684487,30.0
580684488,30.0
580684489,30.0
580684490,30.0
580684491,30.0
580684493,30.0
580684494,30.0
580684495,30.0
580684496,30.0
580684497,30.0
580684499,25.0
580684500,25.0
580684501,25.0
580684502,30.0
580684503,30.0
580684504,30.0
580684505,30.0
580687590,30.0
580687591,30.0
580687592,30.0
580687593,30.0
580687594,30.0
580687595,30.0
580687596,30.0
580687597,30.0
580687598,30.0
580687599,30.0
580687600,30.0
580687601,30.0
580687602,30.0
580687603,30.0
580687604,30.0
580687605,30.0
580687606,30.0
580687607,20.0
580687608,20.0
580687609,30.0
580687610,30.0
580687611,30.0
580689184,30.0
580689185,30.0
580689187,30.0
580689188,30.0
580689189,30.0
580689190,30.0
580689191,30.0
580689192,30.0
580689193,30.0
580689194,30.0
580689195,30.0
580689196,30.0
580689197,30.0
580689198,30.0
580689199,30.0
580689200,30.0
580689201,30.0
580689202,30.0
580689203,30.0
580689204,30.0
580689205,30.0
580689206,30.0
580689207,30.0
580689208,30.0
580689209,30.0
580689210,30.0
580689211,30.0
580689212,30.0
580689213,30.0
580689214,30.0
580689216,30.0
580689218,30.0
580689220,30.0
580689221,30.0
580689223,30.0
580689225,30.0
580689227,30.0
580689229,30.0
580689231,30.0
580689233,30.0
580689243,30.0
580689245,30.0
580689247,30.0
580689249,30.0
580689251,30.0
580689253,30.0
580689255,30.0
580689256,30.0
580689257,30.0
580689258,30.0
580689259,30.0
580689260,30.0
580689261,30.0
580689262,30.0
580689263,30.0
580690894,30.0
580690895,30.0
580690896,30.0
580690897,30.0
580690898,30.0
580690899,30.0
580690900,30.0
580690901,30.0
580690902,30.0
580694234,30.0
580694235,30.0
580694236,30.0
580694237,20.0
580695325,30.0
580695326,30.0
580695327,30.0
580695328,30.0
580695329,30.0
580695330,30.0
580695331,30.0
580695332,30.0
580695333,30.0
580695334,30.0
580695335,30.0
580695336,30.0
580695337,30.0
580695338,30.0
580695339,30.0
580695340,30.0
580695341,30.0
580695342,30.0
580695343,30.0
580695344,30.0
580695345,30.0
580695346,30.0
580695347,30.0
580695348,30.0
580695349,30.0
580695350,30.0
580695351,30.0
580695352,30.0
580695815,30.0
580695816,30.0
580695817,30.0
580697147,25.0
580697148,25.0
580697149,30.0
580697150,30.0
580697151,30.0
580697152,30.0
580697153,30.0
580697154,30.0
580697155,30.0
580697156,30.0
580697157,30.0
580697158,30.0
580697159,30.0
580697160,30.0
580697161,30.0
580697162,30.0
580697163,30.0
580697164,30.0
580697165,30.0
580697166,30.0
580697167,30.0
580697168,30.0
580697169,30.0
580697170,30.0
580699801,30.0
580699802,30.0
580699803,30.0
580699804,30.0
580699805,30.0
580699806,30.0
580699807,30.0
580699808,30.0
580699809,30.0
580699810,30.0
580699811,30.0
580699812,30.0
580699813,30.0
580699814,30.0
580699815,30.0
580699816,30.0
580699817,30.0
580699818,30.0
580700269,30.0
580705428,30.0
580705967,30.0
580705968,30.0
580705969,30.0
580705970,30.0
580705971,30.0
580705972,30.0
580705973,30.0
580705974,30.0
580705975,20.0
580705976,20.0
580705977,30.0
580705978,30.0
580705979,30.0
580705980,30.0
580705981,30.0
580705982,30.0
580705984,30.0
580705986,30.0
580705987,30.0
580705988,30.0
580705990,30.0
580705991,30.0
580705993,30.0
580705994,20.0
580705995,30.0
580705997,30.0
580705998,30.0
580705999,30.0
580706000,30.0
580706001,30.0
580706002,30.0
580706004,30.0
580706006,30.0
580706008,30.0
580706009,30.0
580706011,30.0
580706012,30.0
580706014,30.0
580706016,30.0
580706017,30.0
580706019,30.0
580706021,30.0
580706023,30.0
580706024,30.0
580706025,30.0
580706026,30.0
580706027,30.0
580706028,30.0
580706029,30.0
580706030,30.0
580706031,30.0
580706032,30.0
580706033,30.0
580706034,30.0
580715073,30.0
580715075,30.0
580715077,30.0
580715079,30.0
580715080,30.0
580715083,30.0
580720020,30.0
580720021,30.0
580720022,30.0
580720023,30.0
580720025,30.0
580720026,30.0
580720027,30.0
580720029,30.0
580720031,30.0
580720032,30.0
580720033,30.0
580721359,30.0
580721360,30.0
580721361,30.0
580721362,30.0
580721363,30.0
580721364,30.0
580721365,30.0
580721366,30.0
580721367,30.0
580721368,30.0
580721369,30.0
580721370,30.0
580721371,30.0
580721372,30.0
580721373,30.0
580721374,30.0
580721375,30.0
580721376,30.0
580721377,30.0
580721378,30.0
580721379,30.0
580721380,30.0
580721381,30.0
580721382,30.0
580721383,30.0
580721384,30.0
580721385,30.0
580733874,30.0
580733875,30.0
580733876,30.0
580733877,30.0
580733878,30.0
580733879,30.0
580733880,30.0
580733881,30.0
580733882,30.0
580733883,30.0
580733884,30.0
580733886,30.0
580733887,30.0
580733888,30.0
580733889,30.0
580733890,30.0
580733891,30.0
580733892,30.0
580733893,30.0
580733894,30.0
580733895,30.0
580733896,30.0
580733897,30.0
580733898,30.0
580733899,30.0
580733900,30.0
580733902,30.0
580733903,30.0
580733904,30.0
580733905,30.0
580733906,30.0
580733907,30.0
580733908,30.0
580733909,30.0
580738215,30.0
580738216,30.0
580738217,30.0
580738218,30.0
580738219,30.0
580738220,30.0
580738221,30.0
580738222,30.0
580738223,25.0
580738224,30.0
580738225,30.0
580738226,25.0
580738227,30.0
580738228,25.0
580738229,30.0
580738230,30.0
580738231,30.0
580742548,30.0
580742550,30.0
580742552,30.0
580742554,30.0
580742556,30.0
580742557,30.0
580742559,30.0
580745368,30.0
580745369,30.0
580745370,30.0
580745372,30.0
580745373,30.0
580745374,30.0
580748614,30.0
580748615,30.0
580748616,30.0
580748617,30.0
580748618,30.0
580748619,30.0
580748620,30.0
580748621,30.0
580748622,30.0
580748623,30.0
580748624,30.0
580748625,30.0
580748626,30.0
580748627,30.0
580748628,30.0
580748629,30.0
580748630,30.0
580748631,30.0
580761058,30.0
580765080,20.0
580765081,20.0
580765082,20.0
580765083,20.0
580765084,20.0
580765085,20.0
580765086,20.0
580765087,20.0
580774987,30.0
580774988,30.0
580774989,30.0
580774990,30.0
580774991,30.0
580774992,30.0
580774993,30.0
580774994,30.0
580774995,30.0
580774996,30.0
580774997,30.0
580774998,30.0
580775036,30.0
580775037,30.0
580775038,20.0
580775039,20.0
580775040,20.0
580775041,20.0
580775043,20.0
580775044,20.0
580775045,30.0
580775046,30.0
580775047,30.0
580775048,20.0
580775049,30.0
580775050,30.0
580775051,30.0
580775052,30.0
580775053,30.0
580775054,30.0
580775056,30.0
580775057,30.0
580775058,30.0
580775059,30.0
580775060,30.0
580775061,30.0
580775485,30.0
580775488,30.0
580775490,30.0
580775491,30.0
580775493,30.0
580775495,30.0
580775496,30.0
580775498,30.0
580775499,30.0
580775502,20.0
580775504,20.0
580775505,20.0
580777907,20.0
580777908,30.0
580777909,20.0
580777910,20.0
580777911,20.0
580777912,20.0
580777913,20.0
580777914,20.0
580777915,30.0
580777916,30.0
580777917,30.0
580777918,30.0
580777919,30.0
580777920,30.0
580785472,30.0
580785473,30.0
580785474,30.0
580785475,30.0
580785476,30.0
580785477,30.0
580785478,30.0
580785479,30.0
580785480,30.0
580785481,30.0
580785482,30.0
580785483,30.0
580785484,30.0
580785485,30.0
580785486,30.0
580785488,30.0
580785489,30.0
580785491,30.0
580785493,30.0
580785495,30.0
580785498,20.0
580785499,30.0
580785501,30.0
580785502,30.0
580785504,20.0
580787368,30.0
580787369,20.0
580787370,20.0
580787371,20.0
580787372,20.0
580787373,30.0
580787374,30.0
580787375,30.0
580787376,30.0
580787377,30.0
580787378,30.0
580787379,30.0
580787380,30.0
580787381,30.0
580787382,30.0
580787383,30.0
580787384,40.0
580787385,40.0
580787386,30.0
580787387,40.0
580787388,40.0
580791071,30.0
580791072,30.0
580791073,30.0
581028408,30.0
581038504,30.0
581038505,30.0
581038506,30.0
581038507,30.0
581038508,30.0
581038509,30.0
581038510,30.0
581038511,30.0
581038512,30.0
581038513,30.0
581038514,30.0
581038515,30.0
581038516,30.0
581038517,30.0
581038518,30.0
581038519,30.0
581038520,30.0
581038521,30.0
581038522,30.0
581038523,30.0
581038524,30.0
581038525,30.0
581038526,30.0
581038527,30.0
581038528,30.0
581038529,30.0
581038530,30.0
581038531,30.0
581038532,30.0
581038533,30.0
581038534,30.0
581038535,30.0
581038536,30.0
581038537,30.0
581038538,30.0
581038539,30.0
581038540,30.0
581038541,30.0
581038542,30.0
581038543,30.0
581038544,30.0
581038545,30.0
581038546,30.0
581039451,30.0
581039452,30.0
581039453,30.0
581039454,30.0
581039455,30.0
581039456,30.0
581039457,30.0
581039458,30.0
581039459,30.0
581039460,30.0
581039461,30.0
581039462,30.0
581039463,30.0
581039464,30.0
581041473,30.0
581041474,30.0
581041476,30.0
581041477,30.0
581041478,30.0
581041479,25.0
581041480,30.0
581041481,30.0
581041482,30.0
581041483,30.0
581041484,30.0
581041485,30.0
581041486,30.0
581041487,30.0
581041488,30.0
581041489,30.0
581041490,30.0
581041491,30.0
581041492,30.0
581041493,30.0
581041494,30.0
581041496,30.0
581041497,30.0
581041499,30.0
581041500,30.0
581041501,30.0
581041502,30.0
581041503,30.0
581041504,30.0
581041505,30.0
581041506,30.0
581041507,30.0
581041509,30.0
581041510,30.0
581041511,30.0
581046623,30.0
581046624,30.0
581046625,30.0
581046626,30.0
581046627,30.0
581046628,30.0
581052905,30.0
581052908,30.0
581052909,30.0
581052910,30.0
581052911,30.0
581052912,30.0
581052913,30.0
581052914,30.0
581052915,30.0
581052916,30.0
581052917,30.0
581052918,30.0
581052919,30.0
581052920,30.0
581057653,30.0
581057654,20.0
581057655,20.0
581058903,30.0
581058904,30.0
581058905,30.0
581058906,30.0
581058907,30.0
581058908,30.0
581058909,30.0
581058910,30.0
581058911,30.0
581058912,30.0
581058913,30.0
581058914,30.0
581058915,30.0
581058916,30.0
581058917,30.0
581058918,30.0
581067503,30.0
581067504,30.0
581067505,30.0
581067506,30.0
581067507,30.0
581067508,30.0
581067509,30.0
581070753,30.0
581070755,30.0
581070756,30.0
581070758,30.0
581070760,30.0
581070762,30.0
581070764,30.0
581070766,30.0
581094179,30.0
581094180,30.0
581094181,30.0
581094182,30.0
581094183,30.0
581097890,30.0
581097891,30.0
581097892,30.0
581097893,30.0
581097894,30.0
581097895,30.0
581097896,30.0
581097897,30.0
581102601,30.0
581102602,30.0
581102603,30.0
581102604,30.0
581102605,30.0
581102606,30.0
581102607,30.0
581102608,30.0
581102609,30.0
581102610,30.0
581102611,30.0
581107511,30.0
581107512,30.0
581107513,30.0
581107514,30.0
581107516,30.0
581107517,30.0
581107518,30.0
581107519,30.0
581107520,30.0
581107521,30.0
581107522,30.0
581107523,30.0
581107524,30.0
581107525,30.0
581107526,30.0
581107527,30.0
581107528,30.0
581107530,25.0
581107531,30.0
581107532,30.0
581107533,30.0
581116963,30.0
581116964,30.0
581116966,30.0
581116967,30.0
581116968,30.0
581116969,30.0
581116970,30.0
581116971,30.0
581116972,30.0
581116973,30.0
581116974,30.0
581116975,30.0
581116976,30.0
581116977,30.0
581116978,30.0
581116979,30.0
581116980,30.0
581116981,30.0
581116982,30.0
581116984,30.0
581116986,30.0
581120456,30.0
581120458,30.0
581120460,30.0
581120462,30.0
581121336,30.0
581121338,30.0
581121340,30.0
581121342,30.0
581121344,30.0
581121346,30.0
581121349,30.0
581121352,30.0
581121356,20.0
581121359,20.0
581121362,30.0
581121389,30.0
581121392,30.0
581121395,30.0
581121397,20.0
581121399,20.0
581121401,30.0
581121403,30.0
581121405,30.0
581122764,30.0
581122765,30.0
581122767,30.0
581122768,30.0
581122769,30.0
581122770,30.0
581122771,30.0
581147671,30.0
581147672,30.0
581147673,30.0
581147674,30.0
581147675,30.0
581147676,30.0
581147677,30.0
581147678,30.0
581147679,30.0
581147680,30.0
581151622,30.0
581151623,30.0
581151624,30.0
581151625,30.0
581151626,30.0
581151627,30.0
581151628,30.0
581151629,30.0
581151630,30.0
581151632,30.0
581151633,30.0
581158354,30.0
581158355,30.0
581158357,30.0
581158359,30.0
581158361,30.0
581158363,30.0
581158367,30.0
581158368,30.0
581158369,30.0
581158370,30.0
581158371,30.0
581158372,30.0
581158373,30.0
581158374,30.0
581158375,30.0
581158376,30.0
581158377,30.0
581162203,30.0
581162204,30.0
581162205,30.0
581162206,30.0
581162207,30.0
581162208,30.0
581162209,30.0
581162210,30.0
581162211,30.0
581162212,30.0
581162486,30.0
581162487,30.0
581162488,30.0
581162489,30.0
581162490,30.0
581162491,30.0
581164149,30.0
581164151,30.0
581164153,30.0
581164155,30.0
581164157,30.0
581164159,30.0
581164161,30.0
581164163,30.0
581164164,30.0
581164166,30.0
581164168,30.0
581164170,30.0
581164172,30.0
581164174,30.0
581164176,30.0
581167069,30.0
581167070,30.0
581167071,30.0
581167072,20.0
581167073,20.0
581167074,20.0
581167075,30.0
581167076,30.0
581167077,30.0
581167078,30.0
581167079,30.0
581167080,30.0
581167081,30.0
581167082,30.0
581167083,30.0
581167084,30.0
581167085,30.0
581167086,30.0
581167087,30.0
581167088,30.0
581167089,30.0
581167090,30.0
581167091,30.0
581167092,30.0
581167093,30.0
581167581,30.0
581167584,30.0
581176332,30.0
